Transaction ID,Customer ID,Transaction Amount,Payment Method,Product Category,Quantity,Customer Age,Device Used,Account Age (days),Transaction Hour,is_fraud
TR12609,1553,1698.7842839123252,Debit Card,Clothing,9,27,1,282,23,1
TR12610,1298,3131.093725182555,Credit Card,Clothing,7,19,0,116,7,1
TR12611,1719,4186.686189910054,PayPal,Books,4,52,0,348,3,1
TR12612,1841,316.928618429726,Bank Transfer,Books,3,59,1,187,21,0
TR12613,1944,4860.963419279474,Credit Card,Electronics,3,50,0,241,12,1
TR12614,1191,492.29317851370257,Credit Card,Books,7,65,0,154,14,0
TR12615,1671,2563.573222307562,Credit Card,Clothing,9,31,0,359,13,0
TR12616,1063,2805.4456247486028,Credit Card,Books,7,26,1,193,10,0
TR12617,1754,699.6714197531273,Credit Card,Books,2,24,0,109,18,1
TR12618,1769,4578.81282755822,Bank Transfer,Electronics,6,40,1,272,22,1
TR12619,1663,2362.620715689545,Credit Card,Home & Kitchen,8,24,1,344,15,1
TR12620,1214,724.1713671573626,Credit Card,Electronics,7,18,1,204,5,0
TR12621,1833,3560.9458902103765,Bank Transfer,Books,2,37,1,158,4,0
TR12622,1165,3320.387682760623,Debit Card,Home & Kitchen,7,63,1,112,21,1
TR12623,1542,4814.699193209423,Debit Card,Books,9,57,1,235,14,0
TR12624,1882,2213.1664601918637,Credit Card,Home & Kitchen,3,52,1,358,16,0
TR12625,1231,1346.301906092149,Bank Transfer,Books,3,55,1,364,14,1
TR12626,1793,309.3700914133578,Credit Card,Clothing,5,64,0,42,7,1
TR12627,1540,3668.2764101505445,Debit Card,Home & Kitchen,9,69,1,38,13,1
TR12628,1194,3090.215669259808,Bank Transfer,Home & Kitchen,1,64,1,239,6,0
TR12629,1505,4863.32806615479,PayPal,Electronics,7,25,1,360,9,0
TR12630,1333,3563.703249220126,Bank Transfer,Clothing,7,48,0,151,23,0
TR12631,1767,4666.475784891698,Debit Card,Clothing,4,36,0,194,16,0
TR12632,1792,4957.978185950106,Bank Transfer,Clothing,6,22,0,176,15,1
TR12633,1303,2147.8714097211023,PayPal,Books,1,62,1,99,22,1
TR12634,1832,759.9721167126927,Bank Transfer,Books,4,51,0,128,4,0
TR12635,1436,987.2953767472858,Credit Card,Home & Kitchen,3,61,0,45,3,1
TR12636,1322,1598.6923633304602,Credit Card,Books,5,33,1,71,12,1
TR12637,1501,2549.3898776607016,Debit Card,Books,8,24,1,192,22,0
TR12638,1857,620.8757969878174,Bank Transfer,Home & Kitchen,5,58,1,351,22,0
TR12639,1913,1515.572180557626,Debit Card,Electronics,1,38,0,190,17,0
TR12640,1392,1545.8912984407477,Bank Transfer,Books,2,61,0,333,16,0
TR12641,1805,30.38741827391689,Debit Card,Clothing,2,42,1,315,5,0
TR12642,1598,1777.3020109352997,Bank Transfer,Clothing,9,64,1,321,2,0
TR12643,1148,589.5994784225104,Credit Card,Books,7,62,1,106,4,1
TR12644,1760,2154.259784515322,Debit Card,Books,4,19,0,272,0,1
TR12645,1832,990.718319644708,Debit Card,Home & Kitchen,9,25,0,355,15,0
TR12646,1404,4112.350056069048,PayPal,Books,9,36,1,310,2,0
TR12647,1282,411.82151034137956,Bank Transfer,Electronics,7,59,1,176,12,0
TR12648,1361,4329.6455527768185,Credit Card,Home & Kitchen,9,54,0,281,4,1
TR12649,1378,2906.8278114677455,Credit Card,Clothing,9,36,0,81,21,0
TR12650,1197,2298.616909359804,Credit Card,Home & Kitchen,7,18,1,251,0,1
TR12651,1555,2753.214161300612,Debit Card,Books,5,45,1,211,13,0
TR12652,1355,1886.7845545965695,Credit Card,Books,9,57,0,47,14,0
TR12653,1539,646.783405909806,Debit Card,Electronics,3,31,0,151,2,0
TR12654,1428,3831.740280761062,PayPal,Electronics,4,40,1,117,19,0
TR12655,1016,4640.278834581113,Credit Card,Home & Kitchen,6,25,1,219,12,1
TR12656,1638,4750.837439368125,PayPal,Clothing,7,52,1,352,14,0
TR12657,1378,3356.850416051495,Bank Transfer,Home & Kitchen,8,48,0,103,2,1
TR12658,1679,2057.633658318169,Bank Transfer,Home & Kitchen,4,40,0,228,21,1
TR12659,1505,2397.0162117597174,PayPal,Electronics,9,63,0,309,16,0
TR12660,1755,3288.258827976685,Bank Transfer,Home & Kitchen,3,24,0,180,8,1
TR12661,1898,4117.131857376656,Credit Card,Electronics,3,19,0,181,17,0
TR12662,1075,1879.090016339772,Credit Card,Electronics,5,36,0,60,15,0
TR12663,1230,4584.738311657745,Debit Card,Home & Kitchen,2,45,1,85,17,0
TR12664,1715,1628.1180531037583,PayPal,Electronics,1,55,1,175,3,0
TR12665,1961,2658.990278882749,PayPal,Books,9,53,1,358,0,0
TR12666,1247,4807.195382177712,Debit Card,Books,8,69,1,65,18,1
TR12667,1301,4691.612587973795,Credit Card,Home & Kitchen,3,50,1,179,13,1
TR12668,1725,3481.7679967434688,PayPal,Clothing,5,35,1,108,9,0
TR12669,1214,1629.5553704302936,Debit Card,Clothing,8,55,1,116,5,0
TR12670,1157,1102.9848155881775,PayPal,Books,2,27,1,254,0,0
TR12671,1068,409.9153431143857,PayPal,Electronics,7,43,1,236,4,0
TR12672,1392,3546.1854796495327,Debit Card,Clothing,9,32,0,341,4,1
TR12673,1084,2522.218963070158,PayPal,Clothing,4,49,1,264,3,0
TR12674,1266,2865.715592781844,Bank Transfer,Home & Kitchen,2,34,1,254,14,0
TR12675,1068,2367.236947889432,Debit Card,Home & Kitchen,9,18,0,87,13,0
TR12676,1610,2419.9027035314803,Debit Card,Clothing,1,32,0,235,17,1
TR12677,1346,2860.6553598327764,Bank Transfer,Clothing,6,43,1,172,3,0
TR12678,1961,4572.167410818428,PayPal,Books,8,51,0,78,1,1
TR12679,1727,156.537834345558,Bank Transfer,Home & Kitchen,2,21,0,95,9,1
TR12680,1926,4010.1675300700804,PayPal,Home & Kitchen,7,44,0,179,18,1
TR12681,1672,1958.676140185746,Credit Card,Clothing,7,57,1,228,14,1
TR12682,1422,3727.1720937421687,Bank Transfer,Books,3,24,0,158,16,1
TR12683,1605,4743.146382929339,Bank Transfer,Electronics,4,53,0,159,18,0
TR12684,1173,1538.3720976964123,Bank Transfer,Home & Kitchen,8,62,1,116,0,1
TR12685,1676,456.87763735155664,Credit Card,Home & Kitchen,6,69,1,250,7,1
TR12686,1114,1169.1691972114788,PayPal,Clothing,2,46,1,269,16,1
TR12687,1219,1118.2432272516874,Credit Card,Clothing,6,65,1,255,0,0
TR12688,1955,3711.8285931266673,Bank Transfer,Electronics,7,38,1,138,9,0
TR12689,1030,318.67232680833564,Credit Card,Home & Kitchen,8,32,0,57,12,0
TR12690,1522,264.1585634801115,Bank Transfer,Books,8,24,1,48,22,0
TR12691,1342,3471.1068864743415,Debit Card,Books,8,64,0,279,1,0
TR12692,1376,2788.0312275313586,PayPal,Clothing,8,59,0,332,13,0
TR12693,1129,2094.660048767585,Bank Transfer,Books,6,45,0,75,3,1
TR12694,1999,2881.088350815455,Credit Card,Books,1,26,1,148,0,1
TR12695,1616,3678.8870507835086,Credit Card,Clothing,4,47,0,33,21,0
TR12696,1538,526.3221498068287,Credit Card,Electronics,2,68,1,300,18,0
TR12697,1738,2770.8992157449034,PayPal,Electronics,7,49,0,337,12,1
TR12698,1001,4123.839996242384,Debit Card,Home & Kitchen,1,61,0,250,18,1
TR12699,1870,1818.5215611857786,PayPal,Clothing,5,30,1,352,6,0
TR12700,1100,3817.459758236969,Debit Card,Clothing,8,63,1,97,8,0
TR12701,1532,4228.64998734108,Credit Card,Home & Kitchen,4,50,1,98,22,0
TR12702,1057,4106.436667182468,PayPal,Books,7,19,0,258,3,0
TR12703,1388,3255.2784459094473,Debit Card,Electronics,5,37,0,234,4,1
TR12704,1691,3589.5491467983284,Credit Card,Home & Kitchen,1,62,0,105,13,1
TR12705,1940,3940.4991517667568,Credit Card,Home & Kitchen,2,39,0,212,21,1
TR12706,1340,3671.209454393184,PayPal,Home & Kitchen,5,52,1,348,11,1
TR12707,1860,2263.8840098100277,Debit Card,Electronics,7,43,0,125,15,0
TR12708,1019,804.0135049310582,Credit Card,Books,7,20,0,61,9,0
TR12709,1254,1555.5556934287808,Credit Card,Electronics,9,58,0,95,9,1
TR12710,1316,1044.1603455878703,Credit Card,Clothing,3,68,0,54,12,0
TR12711,1037,1813.606330081761,Bank Transfer,Clothing,4,38,0,224,15,1
TR12712,1659,2451.762090110317,Debit Card,Home & Kitchen,3,46,0,99,7,1
TR12713,1536,4795.642891953888,Debit Card,Clothing,8,68,0,75,1,1
TR12714,1385,4797.71934699642,Bank Transfer,Electronics,9,18,1,121,6,1
TR12715,1632,3850.2467193751145,Credit Card,Clothing,8,38,1,289,4,1
TR12716,1927,4900.900038933069,Bank Transfer,Clothing,2,64,1,251,20,0
TR12717,1025,4990.098920964051,Bank Transfer,Books,1,22,1,204,6,1
TR12718,1453,4427.431171515231,Bank Transfer,Electronics,5,60,1,229,0,0
TR12719,1680,406.72288019862884,Debit Card,Clothing,2,20,0,220,0,0
TR12720,1322,2135.960076286667,Credit Card,Electronics,3,43,0,331,19,1
TR12721,1736,2675.258705316457,Credit Card,Clothing,9,61,1,335,11,0
TR12722,1512,629.1721022220808,Debit Card,Books,3,45,0,86,9,1
TR12723,1818,4045.066829943194,Debit Card,Clothing,1,53,1,202,23,0
TR12724,1772,751.9302405944167,Bank Transfer,Home & Kitchen,9,52,0,270,9,0
TR12725,1012,1922.8105892109897,Bank Transfer,Books,2,62,1,301,7,1
TR12726,1914,353.8717778401279,PayPal,Clothing,6,38,0,68,13,1
TR12727,1907,2627.719508913628,PayPal,Home & Kitchen,7,40,1,165,8,1
TR12728,1559,2989.236819705073,Debit Card,Clothing,9,19,0,75,23,1
TR12729,1920,3678.532482301791,Bank Transfer,Home & Kitchen,8,64,0,349,0,1
TR12730,1824,1703.9128285279355,Debit Card,Books,6,22,1,337,19,1
TR12731,1370,2956.752183019873,Bank Transfer,Clothing,4,20,0,280,4,1
TR12732,1290,3673.3952249057547,Bank Transfer,Electronics,4,26,1,239,10,1
TR12733,1331,3812.55539306102,Debit Card,Clothing,4,58,0,58,14,1
TR12734,1605,1515.192813785685,Debit Card,Electronics,2,39,0,80,13,0
TR12735,1260,347.84261158884397,Credit Card,Books,7,37,0,43,3,0
TR12736,1993,197.72119298225576,Credit Card,Electronics,1,58,0,270,23,0
TR12737,1789,3842.6208206159927,PayPal,Home & Kitchen,5,53,1,40,13,1
TR12738,1870,1933.3401967344164,Debit Card,Electronics,4,21,0,213,19,0
TR12739,1204,678.3738873887241,PayPal,Books,2,51,1,79,5,0
TR12740,1696,930.5997882511483,Debit Card,Books,9,49,0,330,5,1
TR12741,1686,3833.090869267586,Debit Card,Electronics,1,32,0,230,15,0
TR12742,1949,2998.520983446917,Debit Card,Home & Kitchen,4,32,1,260,23,1
TR12743,1386,2512.0017991562186,Credit Card,Books,6,34,1,94,6,1
TR12744,1891,3118.8078522664177,PayPal,Clothing,4,59,0,63,2,1
TR12745,1820,696.1227752455462,Debit Card,Books,4,47,1,59,14,0
TR12746,1467,1602.0207921216836,PayPal,Clothing,2,53,0,306,10,0
TR12747,1414,1876.57695175151,PayPal,Electronics,9,30,0,232,0,0
TR12748,1068,1579.3438692051461,Credit Card,Home & Kitchen,9,23,0,32,7,0
TR12749,1471,4323.437397553332,Credit Card,Clothing,1,48,0,261,23,0
TR12750,1103,2911.29151181656,Debit Card,Home & Kitchen,1,37,0,264,5,1
TR12751,1757,3649.3138233446293,Bank Transfer,Home & Kitchen,8,33,0,61,1,1
TR12752,1160,1191.1633884797257,PayPal,Electronics,9,37,1,285,17,0
TR12753,1199,1327.7294461057945,Credit Card,Books,3,19,0,214,23,1
TR12754,1215,1134.42655555995,PayPal,Books,3,33,1,225,5,0
TR12755,1945,3443.018092451332,Bank Transfer,Books,2,52,0,342,0,0
TR12756,1211,1751.7145684956868,PayPal,Home & Kitchen,9,36,0,79,16,0
TR12757,1507,2031.3698206967738,Debit Card,Books,2,56,0,172,3,0
TR12758,1015,3548.5168231159164,PayPal,Books,7,53,0,348,6,0
TR12759,1497,4859.275522397195,Credit Card,Electronics,2,49,1,305,9,1
TR12760,1883,817.7578155292567,Debit Card,Books,6,64,1,198,7,1
TR12761,1331,322.7545784916691,Debit Card,Home & Kitchen,3,52,0,76,13,1
TR12762,1716,982.2812005176299,Bank Transfer,Electronics,1,21,0,35,19,1
TR12763,1876,3677.4538179667584,Debit Card,Books,6,50,0,95,21,1
TR12764,1550,981.1901823345914,Credit Card,Clothing,2,23,0,123,21,1
TR12765,1600,2925.918489098183,Bank Transfer,Books,7,49,1,48,0,1
TR12766,1941,2955.6795171299204,Debit Card,Home & Kitchen,9,20,0,315,9,0
TR12767,1255,1479.1712704824345,Bank Transfer,Electronics,1,69,0,142,19,1
TR12768,1991,352.9441365843773,PayPal,Books,4,38,1,246,10,1
TR12769,1765,2002.0105820835074,Debit Card,Clothing,5,57,0,141,2,0
TR12770,1727,942.0592570601127,Credit Card,Books,9,43,1,138,5,1
TR12771,1879,930.5213192299551,Credit Card,Electronics,3,64,1,319,2,0
TR12772,1814,2617.7184664334172,Debit Card,Electronics,6,24,1,314,22,0
TR12773,1171,3368.87447910779,PayPal,Electronics,5,56,1,353,13,0
TR12774,1648,386.32111080997475,Bank Transfer,Electronics,5,63,0,39,2,1
TR12775,1999,2895.8237792260793,Credit Card,Electronics,2,49,1,112,19,0
TR12776,1497,1238.546200807819,Credit Card,Home & Kitchen,5,54,0,87,20,0
TR12777,1470,3369.757324488217,Bank Transfer,Clothing,3,32,0,87,23,0
TR12778,1383,4052.97702264981,Bank Transfer,Clothing,2,21,1,171,8,0
TR12779,1689,4036.9980419727603,Credit Card,Clothing,6,34,1,258,17,0
TR12780,1588,1855.608177621264,Bank Transfer,Home & Kitchen,1,55,0,105,13,0
TR12781,1699,2840.675672648946,Debit Card,Electronics,6,62,0,364,18,0
TR12782,1506,3970.5389673485274,Credit Card,Books,8,35,1,51,22,1
TR12783,1991,313.4432047875812,Credit Card,Home & Kitchen,3,34,1,226,1,1
TR12784,1526,3032.065437500087,Credit Card,Electronics,7,59,0,278,9,1
TR12785,1803,4184.244699283984,Debit Card,Home & Kitchen,3,69,0,361,20,1
TR12786,1830,1868.0614195286169,Credit Card,Books,6,31,1,84,19,1
TR12787,1324,2282.486488766621,Bank Transfer,Books,7,69,0,303,10,1
TR12788,1213,3496.653062111156,Credit Card,Clothing,3,18,0,132,16,1
TR12789,1207,348.7447122098369,Debit Card,Home & Kitchen,5,50,1,335,11,0
TR12790,1168,1934.3234424989214,Debit Card,Books,3,34,1,186,11,1
TR12791,1329,1485.5967434170063,PayPal,Electronics,4,49,1,138,23,0
TR12792,1279,94.80130543978272,Credit Card,Clothing,5,57,0,306,13,0
TR12793,1977,987.9035795539678,Debit Card,Books,7,66,0,271,10,1
TR12794,1304,1985.4589922883579,PayPal,Clothing,4,59,1,324,16,0
TR12795,1145,995.1692549188489,Credit Card,Electronics,4,48,0,239,8,1
TR12796,1774,3015.9676077908366,Debit Card,Electronics,2,55,1,208,19,1
TR12797,1515,2248.7765106081815,Debit Card,Home & Kitchen,5,56,0,358,3,1
TR12798,1089,207.01166091919015,Credit Card,Electronics,3,44,0,310,16,1
TR12799,1452,1382.4509189194596,Credit Card,Electronics,4,65,1,142,18,1
TR12800,1059,107.18908419227799,PayPal,Electronics,8,34,1,303,18,1
TR12801,1310,1797.094547673435,Credit Card,Clothing,4,47,0,267,7,1
TR12802,1527,1302.9589885517094,Credit Card,Electronics,6,56,1,341,11,1
TR12803,1226,3444.0520430206234,Bank Transfer,Clothing,3,23,1,90,12,0
TR12804,1473,1543.960558726696,Credit Card,Books,1,28,0,263,22,0
TR12805,1977,1882.0417362759763,Debit Card,Books,4,23,0,307,21,0
TR12806,1540,3629.416319997411,PayPal,Clothing,6,47,0,82,21,0
TR12807,1662,2409.779202784178,PayPal,Clothing,9,35,1,311,12,1
TR12808,1756,2786.707349193241,PayPal,Electronics,5,58,1,208,10,0
TR12809,1781,4208.3198520997685,Debit Card,Electronics,7,21,0,314,14,0
TR12810,1078,1042.3726442322682,Credit Card,Clothing,1,49,0,113,11,0
TR12811,1432,4946.0357873526755,Debit Card,Home & Kitchen,8,26,1,124,7,0
TR12812,1800,4501.524408283566,Bank Transfer,Home & Kitchen,4,20,1,182,3,0
TR12813,1152,1439.8986147192945,PayPal,Home & Kitchen,8,44,0,51,3,1
TR12814,1788,4465.762703926594,Credit Card,Books,9,20,1,106,3,1
TR12815,1400,3772.2412299010994,Credit Card,Electronics,3,63,0,105,12,1
TR12816,1278,4654.474795091137,PayPal,Clothing,4,44,0,361,20,0
TR12817,1056,3458.7645887474714,Bank Transfer,Books,6,53,0,345,5,0
TR12818,1976,3375.6421410909516,Bank Transfer,Books,3,30,1,53,18,1
TR12819,1185,27.287401396681275,Credit Card,Electronics,9,65,1,161,11,0
TR12820,1397,2378.3115280885313,Debit Card,Clothing,3,25,0,50,13,0
TR12821,1604,1009.3403448303309,PayPal,Home & Kitchen,7,31,1,213,21,0
TR12822,1787,1627.1664812533465,Debit Card,Electronics,7,43,0,96,4,0
TR12823,1157,4894.290013641744,Credit Card,Books,5,54,0,85,9,0
TR12824,1786,436.6547695526215,PayPal,Books,6,46,1,236,5,0
TR12825,1692,3615.207487564425,Bank Transfer,Books,1,20,0,298,15,1
TR12826,1358,872.9947609356574,Bank Transfer,Books,3,41,1,196,21,1
TR12827,1439,46.93268408578,Bank Transfer,Home & Kitchen,3,32,0,69,0,1
TR12828,1588,2512.079357151023,Credit Card,Clothing,2,54,0,105,13,1
TR12829,1465,814.4643408108685,Bank Transfer,Home & Kitchen,1,31,1,39,9,1
TR12830,1662,4827.67661734807,PayPal,Books,9,57,1,107,17,0
TR12831,1445,1026.4467181753878,PayPal,Clothing,4,48,1,271,15,0
TR12832,1749,968.2560174339907,PayPal,Electronics,8,28,0,72,1,1
TR12833,1800,170.51295405758236,PayPal,Electronics,7,43,1,253,13,1
TR12834,1742,1655.7999970077674,Bank Transfer,Home & Kitchen,6,18,0,354,9,0
TR12835,1487,130.31725789570567,PayPal,Electronics,1,42,1,198,4,1
TR12836,1529,2499.444309863204,Credit Card,Books,3,38,0,85,2,0
TR12837,1072,2532.99710770877,PayPal,Clothing,5,68,0,273,0,1
TR12838,1928,275.6840024492899,Bank Transfer,Clothing,1,51,0,105,4,1
TR12839,1927,1207.910762167207,Bank Transfer,Home & Kitchen,1,20,1,204,5,1
TR12840,1700,4162.211360870315,Debit Card,Clothing,9,66,0,69,10,1
TR12841,1949,2318.0984168975788,PayPal,Electronics,1,24,1,213,17,1
TR12842,1016,2178.7041075130005,Bank Transfer,Home & Kitchen,4,28,0,291,7,1
TR12843,1530,3496.896967335373,Debit Card,Books,8,48,0,105,20,1
TR12844,1730,3577.2608980114687,Credit Card,Home & Kitchen,9,43,0,273,18,0
TR12845,1325,3812.1933779704755,PayPal,Electronics,6,40,0,101,17,1
TR12846,1994,4154.10680218011,Bank Transfer,Electronics,8,33,0,239,5,1
TR12847,1631,1168.9307255478236,Bank Transfer,Electronics,6,67,0,325,16,1
TR12848,1612,341.2392303239616,PayPal,Home & Kitchen,8,36,0,109,7,1
TR12849,1545,1907.5217442804715,Debit Card,Home & Kitchen,7,37,1,108,4,0
TR12850,1595,4276.93857400953,PayPal,Clothing,9,27,1,293,10,1
TR12851,1920,399.3630347849842,Credit Card,Home & Kitchen,9,61,0,108,16,1
TR12852,1707,2884.009456026721,Credit Card,Books,2,63,0,91,8,0
TR12853,1841,3508.4039162155527,PayPal,Home & Kitchen,5,39,1,97,15,1
TR12854,1201,2412.221994278663,Debit Card,Clothing,2,40,1,124,6,1
TR12855,1343,1283.325463596974,Credit Card,Books,6,25,1,156,0,1
TR12856,1852,1638.2843142985812,PayPal,Books,4,56,1,323,12,1
TR12857,1522,367.5439689380945,Debit Card,Home & Kitchen,8,30,1,214,6,1
TR12858,1858,1469.9919012200137,Debit Card,Clothing,4,30,0,348,2,1
TR12859,1399,231.44625773075876,Bank Transfer,Clothing,6,24,0,182,17,0
TR12860,1217,3634.3617406885032,Credit Card,Books,1,46,1,217,13,0
TR12861,1444,4490.996439773315,PayPal,Books,4,62,0,222,21,1
TR12862,1764,3171.2305109834288,Credit Card,Clothing,4,26,0,326,9,1
TR12863,1221,3286.9490824366017,Debit Card,Electronics,6,43,1,73,2,1
TR12864,1382,2365.9902623305275,Bank Transfer,Electronics,8,23,1,79,2,0
TR12865,1880,788.6218815334893,Credit Card,Home & Kitchen,4,50,1,201,12,0
TR12866,1591,48.54845485431455,PayPal,Clothing,4,46,1,333,8,0
TR12867,1006,1726.4402280767497,Credit Card,Books,3,36,1,50,3,0
TR12868,1271,3759.9279012810707,Debit Card,Electronics,8,49,0,90,9,0
TR12869,1738,4802.553580784752,Bank Transfer,Books,6,38,0,36,9,1
TR12870,1015,2161.1137794520764,Credit Card,Books,4,34,0,313,15,0
TR12871,1423,1833.3011515443297,Debit Card,Clothing,5,51,0,186,19,1
TR12872,1523,2235.332946593592,Debit Card,Books,2,36,1,79,12,1
TR12873,1802,2144.5967300629236,Bank Transfer,Clothing,9,28,0,168,1,0
TR12874,1752,3133.1403666632386,Debit Card,Books,8,53,0,160,20,1
TR12875,1020,3673.3955115194854,Credit Card,Electronics,2,40,1,295,0,0
TR12876,1689,3926.9405360403553,PayPal,Clothing,8,40,1,266,8,1
TR12877,1938,3251.527999079392,Bank Transfer,Books,6,51,1,115,15,1
TR12878,1227,2194.242554348916,Debit Card,Home & Kitchen,1,52,1,359,8,1
TR12879,1784,4751.017740202177,Credit Card,Home & Kitchen,4,34,1,52,14,0
TR12880,1287,3557.9882848926186,Bank Transfer,Home & Kitchen,5,30,1,74,8,1
TR12881,1808,2139.023623822426,Debit Card,Home & Kitchen,2,49,1,224,17,0
TR12882,1133,2238.443067706567,Credit Card,Electronics,5,34,1,223,21,1
TR12883,1983,4091.724441145787,Debit Card,Electronics,1,23,1,50,19,0
TR12884,1282,2208.2990297349643,Credit Card,Home & Kitchen,2,69,1,357,14,0
TR12885,1403,2586.205377667665,Debit Card,Books,1,60,1,77,0,1
TR12886,1664,1464.845936678924,Bank Transfer,Electronics,2,59,1,46,7,0
TR12887,1065,4196.18502108764,Bank Transfer,Home & Kitchen,2,65,1,302,6,1
TR12888,1648,2616.2045467135667,Bank Transfer,Electronics,7,60,1,142,9,0
TR12889,1603,2767.1543325632447,Debit Card,Electronics,7,53,1,113,7,0
TR12890,1436,4404.57025953986,Debit Card,Books,7,42,1,213,23,0
TR12891,1828,4603.381166557576,Bank Transfer,Books,2,68,0,133,2,1
TR12892,1933,4122.727045365935,Bank Transfer,Clothing,3,20,1,116,6,0
TR12893,1258,336.19836075676886,PayPal,Books,2,64,0,127,8,0
TR12894,1979,2223.1104178827713,Credit Card,Home & Kitchen,5,32,0,339,17,1
TR12895,1965,1723.2213863706029,PayPal,Clothing,3,63,0,209,2,1
TR12896,1102,1075.4387588323025,Credit Card,Home & Kitchen,6,35,0,280,3,1
TR12897,1992,4545.679840470471,Debit Card,Books,6,27,0,73,5,1
TR12898,1566,4451.444101989374,Credit Card,Books,5,22,1,311,8,1
TR12899,1768,2331.836437583421,Credit Card,Electronics,2,55,0,94,8,1
TR12900,1100,681.4586448575889,Debit Card,Home & Kitchen,8,38,0,354,21,0
TR12901,1197,76.69444545561939,Debit Card,Clothing,6,61,0,342,14,1
TR12902,1812,2197.9507320184457,Debit Card,Books,2,18,1,145,21,0
TR12903,1225,209.37619138198005,Bank Transfer,Clothing,1,61,0,190,9,0
TR12904,1942,3051.684150179603,Bank Transfer,Books,6,42,0,212,7,0
TR12905,1462,3045.9602656915445,Credit Card,Books,2,60,0,179,20,1
TR12906,1236,4495.707845108067,Debit Card,Electronics,4,46,0,97,0,1
TR12907,1025,958.3451501638895,Bank Transfer,Clothing,4,59,0,311,0,1
TR12908,1120,1863.2572696435846,Debit Card,Books,9,51,1,116,20,0
TR12909,1909,4299.131490033551,Credit Card,Books,7,64,1,67,17,0
TR12910,1505,2376.739547425674,Bank Transfer,Electronics,9,36,0,32,13,1
TR12911,1181,308.0192119700017,Bank Transfer,Books,6,68,0,130,13,1
TR12912,1710,562.8117188616876,PayPal,Electronics,1,61,0,73,8,1
TR12913,1813,4069.138312176471,Credit Card,Electronics,8,36,0,222,4,0
TR12914,1766,3721.0501758422797,Bank Transfer,Electronics,4,53,0,185,6,0
TR12915,1633,4380.648770662291,Credit Card,Books,8,29,0,234,18,0
TR12916,1542,603.1172178866274,Credit Card,Electronics,3,49,0,171,13,1
TR12917,1983,3804.479551544672,Debit Card,Clothing,6,39,0,156,18,0
TR12918,1314,3278.9707811413637,Credit Card,Clothing,4,18,0,203,21,1
TR12919,1990,1169.1432732938035,PayPal,Clothing,4,18,0,147,16,0
TR12920,1796,4869.782883922499,Bank Transfer,Clothing,2,54,0,54,12,1
TR12921,1617,2856.070547564643,Credit Card,Electronics,4,41,0,299,21,1
TR12922,1735,4535.321097231706,Credit Card,Home & Kitchen,1,30,1,347,20,0
